AffyID	name	thr	mean	mean-thr	perc	min	max	sd	thrNum	hi	int	lo
LRRC37A2	LRRC37A2	1.18	1.18	0.00	0.00	0.58	1.89	0.54	3	1	3	2
CYB5A	CYB5A	2.13	2.13	-0.00	0.00	1.18	3.04	0.79	3	3	0	3
CHST6	CHST6	-3.10	-3.10	0.00	0.00	-4.74	0.00	1.61	3	3	0	3
SRR	SRR	1.67	1.67	0.00	0.00	0.51	2.73	0.91	3	3	0	3
HNRNPLL	HNRNPLL	2.70	2.70	-0.00	0.00	1.49	3.80	1.01	3	3	0	3
C2CD3	C2CD3	2.02	2.02	0.00	0.00	0.47	3.38	1.35	3	3	0	3
ZNF567	ZNF567	1.19	1.19	0.00	0.00	0.41	2.07	0.77	3	3	0	3
ACP2	ACP2	3.36	3.36	0.00	0.00	1.85	4.62	1.20	3	3	0	3
GATD1	GATD1	3.60	3.60	-0.00	0.00	2.92	4.25	0.54	3	2	2	2
MAN1B1-DT	MAN1B1-DT	-0.99	-0.99	-0.00	0.00	-3.95	1.68	2.31	3	3	0	3
TRPM7	TRPM7	2.73	2.73	0.00	0.00	1.89	3.47	0.69	3	3	1	2
GABARAPL1	GABARAPL1	5.08	5.08	0.00	0.00	4.37	5.82	0.61	3	2	1	3
STK10	STK10	3.65	3.65	-0.00	0.00	2.65	4.49	0.72	3	3	1	2
LOC102724814	LOC102724814	1.93	1.93	0.00	0.00	0.44	3.25	1.11	3	3	1	2
FEN1	FEN1	3.12	3.12	-0.00	0.00	1.98	4.00	0.81	3	3	1	2
DNAJA1	DNAJA1	6.84	6.84	-0.00	0.00	5.76	7.94	0.99	3	3	0	3
SPATA41	SPATA41	-2.44	-2.44	0.00	0.00	-4.20	0.00	1.29	3	3	0	3
LOC100507516	LOC100507516	-1.57	-1.57	-0.00	0.00	-5.08	1.53	2.93	3	3	0	3
FRMD5	FRMD5	0.25	0.25	-0.00	0.00	-1.85	2.03	1.70	3	3	0	3
H2AC16	H2AC16	-2.34	-2.34	0.00	0.00	-3.55	0.00	1.02	3	3	0	3
LINC00294	LINC00294	2.53	2.53	0.00	0.00	1.27	3.65	1.04	3	3	0	3
PLIN1	PLIN1	-2.92	-2.92	-0.00	0.00	-4.56	0.00	1.18	3	3	0	3
C16orf71	C16orf71	-2.60	-2.60	0.00	0.00	-4.69	0.00	1.85	3	3	0	3
TMX1	TMX1	3.29	3.29	-0.00	0.00	2.49	3.99	0.62	3	2	2	2
AMIGO1	AMIGO1	-1.25	-1.25	0.00	0.00	-3.23	0.68	1.80	3	3	0	3
ALDH5A1	ALDH5A1	-2.39	-2.39	0.00	0.00	-6.24	1.32	3.41	3	3	0	3
PMS2P7	PMS2P7	0.34	0.34	0.00	0.00	-1.11	1.33	1.00	3	3	1	2
WDR27	WDR27	-0.00	-0.00	0.00	0.00	-0.65	0.82	0.59	3	1	2	3
SLC49A3	SLC49A3	-1.21	-1.21	0.00	0.00	-3.07	0.39	1.47	3	3	0	3
BMP1	BMP1	5.02	5.02	-0.00	0.00	3.50	6.41	1.30	3	3	0	3
SART1	SART1	3.89	3.89	-0.00	0.00	3.20	4.62	0.66	3	3	0	3
SOX6	SOX6	-1.70	-1.70	-0.00	0.00	-2.85	0.00	0.99	3	2	1	3
RNPEP	RNPEP	5.14	5.14	0.00	0.00	4.07	6.16	1.01	3	3	0	3
BICD2	BICD2	5.50	5.50	0.00	0.00	4.30	6.70	1.08	3	3	0	3
RTN4IP1	RTN4IP1	1.00	1.00	0.00	0.00	-0.11	1.97	0.95	3	3	0	3
PPA2	PPA2	4.76	4.76	-0.00	0.00	4.13	5.37	0.59	3	3	0	3
C2orf49	C2orf49	2.70	2.70	0.00	0.00	1.73	3.60	0.84	3	3	0	3
GORAB	GORAB	0.84	0.84	-0.00	0.00	-0.38	1.87	0.96	3	3	0	3
ISL1	ISL1	0.24	0.24	-0.00	0.00	-0.78	1.52	0.89	3	3	0	3
BSPRY	BSPRY	1.96	1.96	-0.00	0.00	-0.04	3.81	1.78	3	3	0	3
SLC17A5	SLC17A5	3.56	3.56	0.00	0.00	1.98	5.03	1.41	3	3	0	3
C9orf78	C9orf78	4.84	4.84	0.00	0.00	3.76	5.90	0.94	3	3	0	3
ARHGAP21	ARHGAP21	3.65	3.65	-0.00	0.00	2.82	4.55	0.81	3	3	0	3
ZNF106	ZNF106	3.03	3.03	0.00	0.00	2.09	3.94	0.78	3	3	0	3
GPD2	GPD2	3.72	3.72	0.00	0.00	2.45	5.08	1.25	3	3	0	3
TRIM27	TRIM27	2.60	2.60	0.00	0.00	1.59	3.49	0.80	3	3	1	2
ELAC1	ELAC1	0.62	0.62	-0.00	0.00	-0.42	1.53	0.82	3	3	1	2
MAMLD1	MAMLD1	-3.23	-3.23	0.00	0.00	-3.97	0.00	0.66	3	3	0	3
MSMP	MSMP	-8.52	-8.52	-0.00	0.00	-21.44	1.05	8.97	3	3	0	3
WDR62	WDR62	-0.35	-0.35	-0.00	0.00	-2.39	1.76	1.62	3	3	0	3
IL15RA	IL15RA	0.17	0.17	-0.00	0.00	-2.50	2.46	2.18	3	3	0	3
CKAP2	CKAP2	2.23	2.23	-0.00	0.00	1.53	2.95	0.63	3	2	1	3
ZNF587B	ZNF587B	1.22	1.22	-0.00	0.00	0.53	2.00	0.60	3	2	1	3
SEPSECS	SEPSECS	1.39	1.39	0.00	0.00	0.34	2.39	0.90	3	3	0	3
TTTY4B	TTTY4B	-6.48	-6.48	-0.00	0.00	-8.47	0.00	1.86	3	3	0	3
SUMF2	SUMF2	5.37	5.37	0.00	0.00	4.53	6.20	0.76	3	3	0	3
JUP	JUP	8.52	8.52	0.00	0.00	7.60	9.40	0.78	3	3	0	3
SPINK7	SPINK7	3.41	3.41	-0.00	0.00	0.00	6.83	3.14	3	3	0	3
SEL1L	SEL1L	3.97	3.97	-0.00	0.00	3.15	4.66	0.68	3	3	1	2
PCDHGB5	PCDHGB5	1.26	1.26	0.00	0.00	-0.23	2.34	0.99	3	3	0	3
TIMM29	TIMM29	2.82	2.82	0.00	0.00	2.11	3.65	0.69	3	2	1	3
FRMD4B	FRMD4B	3.24	3.24	-0.00	0.00	2.55	3.96	0.63	3	2	1	3
EPCAM	EPCAM	3.79	3.79	0.00	0.00	0.71	6.77	2.86	3	3	0	3
NEU1	NEU1	5.21	5.21	0.00	0.00	3.28	7.32	1.87	3	3	0	3
KRT6B	KRT6B	9.06	9.06	-0.00	0.00	6.09	11.88	2.66	3	3	0	3
SHISA4	SHISA4	0.46	0.46	0.00	0.00	-0.89	1.79	1.08	3	3	1	2
MSH2	MSH2	2.67	2.67	0.00	0.00	1.60	3.73	0.92	3	3	0	3
PSPN	PSPN	-1.58	-1.58	0.00	0.00	-3.59	0.42	1.77	3	3	0	3
USP40	USP40	3.24	3.24	0.00	0.00	1.97	4.40	1.06	3	3	0	3
GDE1	GDE1	6.34	6.34	0.00	0.00	5.42	7.14	0.73	3	3	0	3
ZNF529-AS1	ZNF529-AS1	-0.58	-0.58	0.00	0.00	-1.52	0.32	0.75	3	2	1	3
CUTA	CUTA	4.87	4.87	-0.00	0.00	3.94	5.83	0.79	3	3	0	3
SLC46A1	SLC46A1	0.06	0.06	-0.00	0.00	-1.93	1.65	1.50	3	3	0	3
UBAP2	UBAP2	3.38	3.38	0.00	0.00	2.35	4.38	0.87	3	3	0	3
ZNF468	ZNF468	2.48	2.48	0.00	0.00	1.16	3.72	1.20	3	3	0	3
NPC1	NPC1	4.78	4.78	0.00	0.00	4.10	5.53	0.54	3	1	4	1
USP25	USP25	3.84	3.84	-0.00	0.00	3.29	4.50	0.52	3	2	2	2
KMT2C	KMT2C	2.58	2.58	0.00	0.00	1.75	3.21	0.57	3	2	2	2
RCN2	RCN2	3.06	3.06	-0.00	0.00	2.32	3.79	0.59	3	2	2	2
BSG	BSG	7.78	7.78	0.00	0.00	6.25	9.30	1.39	3	3	0	3
VTI1A	VTI1A	2.33	2.33	0.00	0.00	1.65	3.07	0.68	3	3	0	3
TMEM43	TMEM43	4.85	4.85	-0.00	0.00	3.94	5.62	0.75	3	3	0	3
TPT1-AS1	TPT1-AS1	1.25	1.25	-0.00	0.00	-0.04	2.28	0.99	3	3	0	3
ANKRD12	ANKRD12	2.71	2.71	0.00	0.00	1.64	3.72	0.92	3	3	0	3
SP2-AS1	SP2-AS1	-2.30	-2.30	-0.00	0.00	-4.49	0.00	1.52	3	3	0	3
GNG5	GNG5	6.01	6.01	0.00	0.00	5.32	6.62	0.52	3	2	3	1
ZNF224	ZNF224	2.11	2.11	-0.00	0.00	0.55	3.47	1.23	3	3	0	3
PABPC4L	PABPC4L	-5.27	-5.27	0.00	0.00	-6.77	0.00	1.27	3	3	0	3
TRIAP1	TRIAP1	5.08	5.08	-0.00	0.00	3.80	6.39	1.14	3	3	0	3
INSYN1	INSYN1	-1.62	-1.62	-0.00	0.00	-5.43	2.12	3.48	3	3	0	3
TMTC1	TMTC1	-1.65	-1.65	0.00	0.00	-3.88	0.19	1.83	3	3	0	3
PLA2G3	PLA2G3	-1.33	-1.33	-0.00	0.00	-6.25	3.65	4.58	3	3	0	3
LINC02562	LINC02562	0.27	0.27	0.00	0.00	-0.51	1.11	0.69	3	2	2	2
SRSF10	SRSF10	2.84	2.84	0.00	0.00	1.74	3.67	0.80	3	3	0	3
ACTA2	ACTA2	2.16	2.16	-0.00	0.00	-0.78	4.70	2.46	3	3	0	3
JAK1	JAK1	5.36	5.36	0.00	0.00	4.52	6.18	0.71	3	3	1	2
CCDC103	CCDC103	-0.22	-0.22	-0.00	0.00	-1.23	0.69	0.81	3	3	0	3
RTTN	RTTN	1.14	1.14	-0.00	0.00	0.36	1.80	0.57	3	2	2	2
ZNF701	ZNF701	0.94	0.94	-0.00	0.00	0.14	1.65	0.59	3	1	3	2
LRRC27	LRRC27	-0.89	-0.89	0.00	0.00	-2.55	0.55	1.32	3	3	0	3
CNBD2	CNBD2	-6.89	-6.89	-0.00	0.00	-7.82	0.00	0.69	3	2	1	3
TMC6	TMC6	2.15	2.15	0.00	0.00	1.47	3.07	0.63	3	2	2	2
CHCHD3	CHCHD3	3.41	3.41	0.00	0.00	2.78	4.04	0.54	3	2	2	2
NRARP	NRARP	1.73	1.73	-0.00	0.00	0.52	3.02	0.99	3	3	0	3
L3MBTL2	L3MBTL2	3.79	3.79	0.00	0.00	2.88	4.56	0.76	3	3	0	3
ATP6AP1	ATP6AP1	6.30	6.30	-0.00	0.00	5.40	7.21	0.83	3	3	0	3
GSN	GSN	6.71	6.71	0.00	0.00	5.97	7.33	0.53	3	2	3	1
PIH1D2	PIH1D2	0.23	0.23	-0.00	0.00	-0.62	1.05	0.73	3	3	0	3
STAT2	STAT2	3.90	3.90	-0.00	0.00	2.38	5.20	1.23	3	3	0	3
IL13RA1	IL13RA1	5.39	5.39	0.00	0.00	4.10	6.54	1.07	3	3	0	3
SYF2	SYF2	4.87	4.87	0.00	0.00	4.08	5.68	0.69	3	2	1	3
HAGH	HAGH	2.98	2.98	-0.00	0.00	2.11	3.95	0.79	3	3	0	3
SOWAHB	SOWAHB	3.71	3.71	0.00	0.00	2.38	5.06	1.22	3	3	0	3
GMPR2	GMPR2	4.11	4.11	0.00	0.00	3.34	4.74	0.61	3	3	1	2
PML	PML	2.90	2.90	-0.00	0.00	1.68	3.75	0.84	3	3	1	2
PTS	PTS	4.21	4.21	0.00	0.00	3.60	4.87	0.54	3	2	2	2
TTYH3	TTYH3	4.28	4.28	-0.00	0.00	3.18	5.29	0.92	3	3	0	3
ANKS6	ANKS6	0.30	0.30	0.00	0.00	-0.46	1.09	0.60	3	1	3	2
ANKRD10	ANKRD10	2.48	2.48	0.00	0.00	0.33	4.06	1.56	3	3	0	3
F11R	F11R	6.44	6.44	-0.00	0.00	5.68	7.16	0.63	3	3	0	3
CCDC183-AS1	CCDC183-AS1	1.44	1.44	-0.00	0.00	-0.30	2.79	1.29	3	3	0	3
DCTPP1	DCTPP1	2.59	2.59	0.00	0.00	1.78	3.50	0.64	3	2	2	2
PTTG1	PTTG1	2.81	2.81	-0.00	0.00	1.94	3.62	0.67	3	3	0	3
LINC01303	LINC01303	-3.82	-3.82	0.00	0.00	-5.13	0.00	1.21	3	3	0	3
UCP2	UCP2	0.99	0.99	-0.00	0.00	-0.15	1.93	0.81	3	2	2	2
RALGAPA2	RALGAPA2	2.09	2.09	0.00	0.00	1.36	2.81	0.64	3	3	1	2
ODR4	ODR4	2.92	2.92	-0.00	0.00	2.24	3.61	0.55	3	2	2	2
EPHX3	EPHX3	5.22	5.22	-0.00	0.00	4.37	6.01	0.66	3	3	1	2
PAN2	PAN2	1.87	1.87	0.00	0.00	0.56	2.97	0.93	3	3	1	2
ATP6AP2	ATP6AP2	6.22	6.22	0.00	0.00	5.45	7.03	0.71	3	3	0	3
ASCC1	ASCC1	2.55	2.55	-0.00	0.00	1.62	3.36	0.77	3	3	0	3
SNX11	SNX11	3.17	3.17	0.00	0.00	2.49	3.85	0.60	3	2	2	2
NSUN3	NSUN3	0.67	0.67	0.00	0.00	-0.66	1.87	1.16	3	3	0	3
ATAD3C	ATAD3C	-0.23	-0.23	-0.00	0.00	-1.89	1.47	1.39	3	3	0	3
TYRO3	TYRO3	2.13	2.13	-0.00	0.00	0.83	3.44	1.20	3	3	0	3
TYMS	TYMS	2.90	2.90	0.00	0.00	1.64	4.21	1.14	3	3	0	3
LOC100133286	LOC100133286	-1.81	-1.81	-0.00	0.00	-3.59	0.00	1.46	3	3	0	3
NPM3	NPM3	1.92	1.92	0.00	0.00	0.73	2.92	0.97	3	3	0	3
ACKR2	ACKR2	0.59	0.59	0.00	0.00	-1.84	2.80	2.09	3	3	0	3
CLSPN	CLSPN	-1.43	-1.43	0.00	0.00	-2.56	0.00	0.90	3	2	1	3
GOLGB1	GOLGB1	3.95	3.95	0.00	0.00	3.15	4.60	0.57	3	2	2	2
LACC1	LACC1	3.06	3.06	-0.00	0.00	2.03	4.05	0.91	3	3	0	3
HAUS3	HAUS3	1.44	1.44	0.00	0.00	0.44	2.37	0.86	3	3	0	3
LOC100289495	LOC100289495	-0.67	-0.67	-0.00	0.00	-3.73	1.72	2.37	3	3	0	3
NDUFAF7	NDUFAF7	0.10	0.10	0.00	0.00	-0.60	0.72	0.59	3	3	1	2
LMO2	LMO2	-1.32	-1.32	0.00	0.00	-2.84	0.61	1.44	3	3	0	3
ARID1A	ARID1A	3.95	3.95	0.00	0.00	3.28	4.67	0.55	3	1	3	2
NF1	NF1	2.47	2.47	-0.00	0.00	1.65	3.11	0.60	3	2	3	1
ZNF321P	ZNF321P	-1.04	-1.04	0.00	0.00	-2.80	0.25	1.24	3	3	1	2
ARHGAP42	ARHGAP42	0.38	0.38	-0.00	0.00	-1.09	1.71	1.19	3	3	0	3
COL12A1	COL12A1	2.33	2.33	-0.00	0.00	1.17	3.61	0.98	3	3	0	3
MCHR1	MCHR1	-1.64	-1.64	0.00	0.00	-3.25	0.00	1.30	3	3	0	3
MIER3	MIER3	2.99	2.99	0.00	0.00	1.84	4.16	1.05	3	3	0	3
CXCL5	CXCL5	-3.49	-3.49	0.00	0.00	-7.05	0.00	3.29	3	3	0	3
VPS50	VPS50	3.51	3.51	-0.00	0.00	2.78	4.23	0.56	3	2	3	1
ARMCX5	ARMCX5	2.12	2.12	0.00	0.00	1.50	2.79	0.52	3	1	3	2
PTPRH	PTPRH	0.91	0.91	0.00	0.00	-3.10	3.40	2.53	3	3	0	3
CASP14	CASP14	0.93	0.93	0.00	0.00	-4.50	6.36	4.99	3	3	0	3
FAM135A	FAM135A	2.98	2.98	-0.00	0.00	2.14	3.81	0.76	3	3	0	3
GOLGA8S	GOLGA8S	-15.83	-15.83	-0.00	0.00	-26.58	0.00	9.57	3	3	0	3
NUDT11	NUDT11	-1.92	-1.92	-0.00	0.00	-3.93	0.00	1.54	3	3	0	3
FAM83C	FAM83C	2.10	2.10	-0.00	0.00	-0.25	4.63	2.15	3	3	0	3
GNRHR	GNRHR	-1.53	-1.53	0.00	0.00	-2.76	0.00	0.96	3	3	0	3
PTK7	PTK7	3.91	3.91	-0.00	0.00	3.13	4.67	0.66	3	2	2	2
EIF3CL	EIF3CL	3.34	3.34	0.00	0.00	2.41	4.16	0.72	3	3	0	3
FHL3	FHL3	-0.37	-0.37	0.00	0.00	-2.26	1.34	1.53	3	3	0	3
PAM	PAM	4.63	4.63	0.00	0.00	3.96	5.20	0.55	3	3	1	2
LOC101927391	LOC101927391	-0.97	-0.97	0.00	0.00	-2.31	0.39	1.14	3	3	0	3
INTS6L	INTS6L	2.01	2.01	-0.00	0.00	0.37	3.39	1.18	3	3	0	3
ZSCAN16	ZSCAN16	1.28	1.28	0.00	0.00	0.20	2.23	0.83	3	3	1	2
ST3GAL4	ST3GAL4	3.97	3.97	-0.00	0.00	1.99	5.96	1.84	3	3	0	3
GUSB	GUSB	3.69	3.69	-0.00	0.00	2.70	4.68	0.78	3	2	1	3
EXOSC10-AS1	EXOSC10-AS1	-1.31	-1.31	0.00	0.00	-2.73	0.19	1.19	3	3	0	3
LARS2	LARS2	2.17	2.17	0.00	0.00	1.41	2.89	0.63	3	3	0	3
SPRR2G	SPRR2G	5.62	5.62	0.00	0.00	0.32	11.04	5.15	3	3	0	3
MFSD2B	MFSD2B	-3.25	-3.25	0.00	0.00	-5.36	0.00	1.85	3	3	0	3
LRP2BP	LRP2BP	-2.86	-2.86	0.00	0.00	-4.13	0.00	1.21	3	3	0	3
EMBP1	EMBP1	-2.46	-2.46	-0.00	0.00	-3.80	0.00	0.99	3	3	0	3
USP48	USP48	3.70	3.70	0.00	0.00	2.82	4.61	0.85	3	3	0	3
ARRB1	ARRB1	0.61	0.61	0.00	0.00	-2.36	3.34	2.56	3	3	0	3
ZNF267	ZNF267	1.95	1.95	0.00	0.00	1.00	2.92	0.82	3	3	0	3
HTRA2	HTRA2	2.77	2.77	0.00	0.00	1.97	3.62	0.71	3	3	0	3
SLC6A15	SLC6A15	-0.06	-0.06	-0.00	0.00	-0.91	0.87	0.67	3	2	1	3
KIAA0232	KIAA0232	4.05	4.05	-0.00	0.00	3.23	4.74	0.64	3	3	1	2
FSCN1	FSCN1	3.55	3.55	0.00	0.00	1.86	5.37	1.38	3	3	0	3
NOMO1	NOMO1	5.36	5.36	-0.00	0.00	4.69	6.06	0.63	3	3	0	3
ZNF132	ZNF132	0.69	0.69	0.00	0.00	-0.63	1.53	0.84	3	3	1	2
PARS2	PARS2	0.90	0.90	-0.00	0.00	0.05	1.63	0.70	3	3	0	3
TNFRSF21	TNFRSF21	5.24	5.24	-0.00	0.00	3.82	6.32	1.04	3	3	0	3
HOXC13-AS	HOXC13-AS	3.42	3.42	0.00	0.00	2.61	4.20	0.64	3	3	1	2
KXD1	KXD1	4.19	4.19	0.00	0.00	3.20	5.02	0.74	3	3	0	3
DNAJC25	DNAJC25	1.97	1.97	0.00	0.00	1.02	2.83	0.67	3	2	2	2
VEGFC	VEGFC	2.26	2.26	0.00	0.00	0.26	4.02	1.71	3	3	0	3
SNAPC4	SNAPC4	1.61	1.61	0.00	0.00	0.67	2.51	0.69	3	2	2	2
MICB-DT	MICB-DT	-3.55	-3.55	-0.00	0.00	-6.35	0.00	2.33	3	3	0	3
TMTC3	TMTC3	3.49	3.49	0.00	0.00	2.63	4.41	0.78	3	3	0	3
FAM118B	FAM118B	2.93	2.93	0.00	0.00	2.09	3.62	0.67	3	3	1	2
XPC	XPC	3.63	3.63	0.00	0.00	2.20	4.93	1.24	3	3	0	3
MYCL	MYCL	0.71	0.71	0.00	0.00	-0.89	2.30	1.41	3	3	0	3
DENND4B	DENND4B	2.14	2.14	0.00	0.00	1.24	2.92	0.77	3	3	0	3
MOCS1	MOCS1	-3.13	-3.13	-0.00	0.00	-4.83	0.00	1.52	3	3	0	3
BROX	BROX	3.92	3.92	0.00	0.00	3.27	4.54	0.54	3	2	2	2
PALMD	PALMD	0.78	0.78	0.00	0.00	-2.20	3.65	2.60	3	3	0	3
RETREG2	RETREG2	3.57	3.57	0.00	0.00	2.80	4.31	0.65	3	3	1	2
CAVIN1	CAVIN1	4.64	4.64	0.00	0.00	3.18	5.90	1.03	3	3	0	3
C11orf65	C11orf65	-2.85	-2.85	0.00	0.00	-4.39	0.00	1.30	3	3	0	3
VGLL3	VGLL3	2.69	2.69	-0.00	0.00	1.50	3.74	0.96	3	3	0	3
ATRAID	ATRAID	5.17	5.17	-0.00	0.00	4.00	6.36	1.06	3	3	0	3
PRDM2	PRDM2	3.06	3.06	-0.00	0.00	2.27	3.77	0.60	3	3	1	2
LINC01224	LINC01224	-2.41	-2.41	-0.00	0.00	-6.23	0.28	2.60	3	3	0	3
DERPC	DERPC	4.24	4.24	0.00	0.00	3.43	4.93	0.59	3	2	2	2
RGL2	RGL2	5.20	5.20	0.00	0.00	3.96	6.32	1.03	3	3	0	3
PAXBP1-AS1	PAXBP1-AS1	-1.77	-1.77	-0.00	0.00	-3.00	0.00	1.11	3	3	0	3
LMOD1	LMOD1	-3.78	-3.78	0.00	0.00	-7.74	0.00	2.89	3	3	0	3
FKBP1A	FKBP1A	6.75	6.75	0.00	0.00	6.03	7.39	0.58	3	2	2	2
MAPKAPK5	MAPKAPK5	0.93	0.93	0.00	0.00	0.29	1.47	0.52	3	2	2	2
RARA-AS1	RARA-AS1	-0.34	-0.34	-0.00	0.00	-1.99	1.36	1.38	3	3	0	3
TMED4	TMED4	4.26	4.26	0.00	0.00	3.15	5.47	1.08	3	3	0	3
SMN1	SMN1	-1.71	-1.71	0.00	0.00	-2.65	0.00	0.74	3	2	2	2
LOC101928063	LOC101928063	-1.83	-1.83	0.00	0.00	-3.65	0.00	1.60	3	3	0	3
MAD1L1	MAD1L1	3.00	3.00	-0.00	0.00	1.94	4.20	1.03	3	3	0	3
TENT5A	TENT5A	3.49	3.49	0.00	0.00	1.27	5.68	2.08	3	3	0	3
NBR2	NBR2	0.31	0.31	0.00	0.00	-0.63	1.25	0.81	3	3	0	3
TNK2-AS1	TNK2-AS1	-0.72	-0.72	-0.00	0.00	-3.74	1.34	2.07	3	3	0	3
P3H1	P3H1	1.89	1.89	-0.00	0.00	0.83	2.75	0.76	3	3	1	2
ZNF37BP	ZNF37BP	-0.47	-0.47	0.00	0.00	-2.13	1.06	1.36	3	3	0	3
LGALS7B	LGALS7B	5.95	5.95	0.00	0.00	3.06	8.95	2.78	3	3	0	3
BACE2	BACE2	3.07	3.07	0.00	0.00	1.45	4.80	1.57	3	3	0	3
TP53TG5	TP53TG5	-2.18	-2.18	0.00	0.00	-3.76	0.00	1.42	3	3	0	3
IL17RD	IL17RD	-2.47	-2.47	0.00	0.00	-3.47	0.00	0.80	3	2	2	2
PDP1	PDP1	3.41	3.41	0.00	0.00	1.99	4.68	1.17	3	3	0	3
ZNF441	ZNF441	0.23	0.23	0.00	0.00	-1.08	1.44	1.09	3	3	0	3
CXXC5	CXXC5	3.54	3.54	-0.00	0.00	2.84	4.23	0.52	3	1	4	1
SYNJ1	SYNJ1	1.57	1.57	-0.00	0.00	0.44	2.65	0.92	3	3	1	2
DEFB103A	DEFB103A	3.57	3.57	0.00	0.00	-0.47	7.06	3.07	3	3	0	3
RCBTB1	RCBTB1	2.14	2.14	0.00	0.00	0.25	3.68	1.42	3	3	0	3
AAMP	AAMP	6.38	6.38	0.00	0.00	5.36	7.43	0.96	3	3	0	3
MAN2A2	MAN2A2	2.29	2.29	0.00	0.00	0.81	3.45	1.16	3	3	0	3
NAV3	NAV3	-0.85	-0.85	-0.00	0.00	-2.58	1.11	1.64	3	3	0	3
LRRC37A3	LRRC37A3	-0.14	-0.14	-0.00	0.00	-1.52	1.25	1.09	3	3	0	3
CMAS	CMAS	4.21	4.21	0.00	0.00	3.36	4.99	0.74	3	3	0	3
KIFC1	KIFC1	-0.02	-0.02	0.00	0.00	-1.11	1.37	1.06	3	3	0	3
TASOR2	TASOR2	2.93	2.93	0.00	0.00	2.12	3.68	0.71	3	3	0	3
TBX3	TBX3	2.11	2.11	0.00	0.00	1.03	3.11	0.90	3	3	0	3
IL1B	IL1B	4.22	4.22	0.00	0.00	2.14	6.32	1.56	3	3	0	3
PPP1R16B	PPP1R16B	-5.11	-5.11	0.00	0.00	-8.49	0.00	3.04	3	3	0	3
PGAP2	PGAP2	2.65	2.65	-0.00	0.00	2.01	3.39	0.60	3	2	1	3
LOC155060	LOC155060	-0.18	-0.18	0.00	0.00	-2.36	1.54	1.62	3	3	0	3
EIF2AK3-DT	EIF2AK3-DT	-0.79	-0.79	-0.00	0.00	-2.97	1.28	1.84	3	3	0	3
BOD1L1	BOD1L1	3.43	3.43	0.00	0.00	2.50	4.39	0.83	3	3	0	3
CDK11A	CDK11A	3.01	3.01	-0.00	0.00	2.03	3.94	0.90	3	3	0	3
ABCA5	ABCA5	1.80	1.80	0.00	0.00	1.05	2.56	0.62	3	2	2	2
B3GNT2	B3GNT2	4.29	4.29	0.00	0.00	3.35	5.21	0.83	3	3	0	3
BFSP1	BFSP1	-0.01	-0.01	0.00	0.00	-2.18	1.92	1.74	3	3	0	3
DYRK2	DYRK2	3.24	3.24	-0.00	0.00	2.01	4.39	1.01	3	3	0	3
COL28A1	COL28A1	-3.08	-3.08	-0.00	0.00	-6.45	0.00	2.20	3	3	0	3
IPPK	IPPK	3.45	3.45	0.00	0.00	2.87	4.06	0.52	3	1	4	1
AK6	AK6	2.70	2.70	0.00	0.00	1.96	3.45	0.63	3	2	2	2
SLC25A12	SLC25A12	0.73	0.73	0.00	0.00	-0.32	2.06	0.94	3	3	0	3
LIN37	LIN37	2.41	2.41	0.00	0.00	1.78	3.07	0.56	3	2	1	3
SRP14	SRP14	7.11	7.11	0.00	0.00	6.38	7.91	0.68	3	2	1	3
IRF1-AS1	IRF1-AS1	0.57	0.57	0.00	0.00	-1.82	2.61	1.80	3	3	0	3
USP12	USP12	2.93	2.93	0.00	0.00	2.08	3.59	0.63	3	3	1	2
TOMM22	TOMM22	4.24	4.24	0.00	0.00	3.57	5.08	0.67	3	2	1	3
RARS2	RARS2	3.07	3.07	-0.00	0.00	2.44	3.67	0.55	3	2	2	2
NUDT13	NUDT13	-0.89	-0.89	-0.00	0.00	-2.74	0.67	1.25	3	3	0	3
RAB3IP	RAB3IP	0.90	0.90	0.00	0.00	0.05	1.72	0.80	3	3	0	3
MAPKAPK3	MAPKAPK3	4.57	4.57	0.00	0.00	3.25	5.79	1.10	3	3	0	3
MBNL2	MBNL2	3.57	3.57	0.00	0.00	2.69	4.29	0.62	3	2	2	2
ZNF195	ZNF195	1.67	1.67	0.00	0.00	0.43	2.66	0.95	3	3	0	3
NAALADL2	NAALADL2	-0.86	-0.86	0.00	0.00	-4.32	2.28	2.79	3	3	0	3
MRPL41	MRPL41	3.39	3.39	-0.00	0.00	2.50	4.42	0.72	3	2	2	2
CDC5L	CDC5L	3.54	3.54	0.00	0.00	2.75	4.27	0.66	3	3	1	2
SLC38A10	SLC38A10	3.86	3.86	-0.00	0.00	2.91	4.72	0.76	3	3	1	2
NCOA6	NCOA6	2.90	2.90	-0.00	0.00	2.26	3.66	0.56	3	1	3	2
TCF19	TCF19	0.38	0.38	0.00	0.00	-0.46	1.55	0.82	3	2	1	3
FLJ12825	FLJ12825	-3.39	-3.39	0.00	0.00	-5.46	0.00	1.64	3	3	0	3
PNO1	PNO1	2.69	2.69	0.00	0.00	1.96	3.45	0.63	3	2	2	2
MRPL39	MRPL39	4.31	4.31	0.00	0.00	3.53	5.04	0.58	3	2	3	1
CYB561D2	CYB561D2	2.25	2.25	-0.00	0.00	1.15	3.28	0.95	3	3	0	3
PTGR1	PTGR1	4.51	4.51	-0.00	0.00	3.88	5.15	0.52	3	1	3	2
